gm1,gm3_a0,gm3_0a,gm5_a00,gm5_0a0,gm5_00a,frequency
366,0.0,0.0,0.0,0.0,0.01,0.0,7030.132599124995
367,0.0,0.0,0.0,0.0,0.01,0.01,6664.815455699042
368,0.0,0.0,0.0,0.0,0.01,-0.01,6665.240145010084
369,0.0,0.0,0.0,0.01,0.0,-0.01,6664.23714237884
370,0.0,0.0,0.0,0.01,0.0,0.0,7027.808918592783
371,0.0,0.0,0.0,0.01,0.0,0.01,6663.899831740368
372,0.0,0.0,0.0,0.01,0.01,0.0,6664.697733760001
373,0.0,0.0,0.0,0.01,0.01,0.01,6145.024083161616
374,0.0,0.0,0.0,0.01,0.01,-0.01,6966.342457885924
375,0.0,0.0,0.0,0.01,-0.01,0.0,6665.486539589761
376,0.0,0.0,0.0,0.01,-0.01,0.01,6969.15733602744
377,0.0,0.0,0.0,0.01,-0.01,-0.01,6145.457745420901
378,0.0,0.0,0.0024,0.0,-0.01,0.0,4582.423345572802
379,0.0,0.0,0.0024,0.0,-0.01,0.01,4585.131354105604
380,0.0,0.0,0.0024,0.0,-0.01,-0.01,4585.133927222689
381,0.0,0.0,0.0024,0.0,0.0,-0.01,4876.825545769983
382,0.0,0.0,0.0024,0.0,0.0,0.0,4864.9062612544
383,0.0,0.0,0.0024,0.0,0.0,0.01,4876.79914845089
384,0.0,0.0,0.0024,0.0,0.01,0.0,4582.585405481615
385,0.0,0.0,0.0024,0.0,0.01,0.01,4585.266240584837
386,0.0,0.0,0.0024,0.0,0.01,-0.01,4585.3149952221165
387,0.0,0.0,0.0024,0.01,0.0,-0.01,4674.726144936962
388,0.0,0.0,0.0024,0.01,0.0,0.0,4669.49605903152
389,0.0,0.0,0.0024,0.01,0.0,0.01,4674.679105140624
390,0.0,0.0,0.0024,0.01,0.01,0.0,4402.739718684736
391,0.0,0.0,0.0024,0.01,0.01,0.01,4343.49710057537
392,0.0,0.0,0.0024,0.01,0.01,-0.01,4454.616302239745
393,0.0,0.0,0.0024,0.01,-0.01,0.0,4402.643639856399
394,0.0,0.0,0.0024,0.01,-0.01,0.01,4454.481082126202
395,0.0,0.0,0.0024,0.01,-0.01,-0.01,4343.409842511601
396,0.0,0.0,0.0024,-0.01,0.0,-0.01,4674.7878166564005
397,0.0,0.0,0.0024,-0.01,0.0,0.0,4669.533642648195
398,0.0,0.0,0.0024,-0.01,0.0,0.01,4674.775509628901
399,0.0,0.0,0.0024,-0.01,0.01,0.0,4402.835665853689
400,0.0,0.0,0.0024,-0.01,0.01,0.01,4454.673033895569
401,0.0,0.0,0.0024,-0.01,0.01,-0.01,4343.644993132225
402,0.0,0.0,0.0024,-0.01,-0.01,0.0,4402.70959440889
403,0.0,0.0,0.0024,-0.01,-0.01,0.01,4343.467047850225
404,0.0,0.0,0.0024,-0.01,-0.01,-0.01,4454.541417007201
405,0.0,0.01,0.0,-0.01,0.0,-0.01,-7285.313680694401
406,0.0,0.01,0.0,-0.01,0.0,0.0,-7147.70366119265
407,0.0,0.01,0.0,-0.01,0.0,0.01,-7285.38093984025
408,0.0,0.01,0.0,-0.01,0.01,0.0,-7285.390158123008
409,0.0,0.01,0.0,-0.01,0.01,0.01,-7418.439430511769
410,0.0,0.01,0.0,-0.01,0.01,-0.01,-7425.120343663045
411,0.0,0.01,0.0,-0.01,-0.01,0.0,-7285.330751514202
412,0.0,0.01,0.0,-0.01,-0.01,0.01,-7425.1837642840355
413,0.0,0.01,0.0,-0.01,-0.01,-0.01,-7418.373282540442
414,0.0,0.01,0.0,0.0,-0.01,0.0,-7296.738698902501
415,0.0,0.01,0.0,0.0,-0.01,0.01,-7431.401678314084
416,0.0,0.01,0.0,0.0,-0.01,-0.01,-7431.350299878401
417,0.0,0.01,0.0,0.0,0.0,-0.01,-7298.4602034126765
418,0.0,0.01,0.0,0.0,0.0,0.0,-7160.411039500945
419,0.0,0.01,0.0,0.0,0.0,0.01,-7298.697874461889
420,0.0,0.01,0.0,0.0,0.01,0.0,-7296.761420892888
421,0.0,0.01,0.0,0.0,0.01,0.01,-7431.4258158955245
422,0.0,0.01,0.0,0.0,0.01,-0.01,-7431.361161747649
423,0.0,0.01,0.0,0.01,0.0,-0.01,-7285.128122173445
424,0.0,0.01,0.0,0.01,0.0,0.0,-7147.817796173825
425,0.0,0.01,0.0,0.01,0.0,0.01,-7285.380257004721
426,0.0,0.01,0.0,0.01,0.01,0.0,-7285.34987085612
427,0.0,0.01,0.0,0.01,0.01,0.01,-7425.201859891322
428,0.0,0.01,0.0,0.01,0.01,-0.01,-7418.388785944762
429,0.0,0.01,0.0,0.01,-0.01,0.0,-7285.364210379024
430,0.0,0.01,0.0,0.01,-0.01,0.01,-7418.422548970224
431,0.0,0.01,0.0,0.01,-0.01,-0.01,-7425.11913729516
432,0.0,0.01,0.0024,0.0,-0.01,0.0,-7350.781040996415
433,0.0,0.01,0.0024,0.0,-0.01,0.01,-7482.632334884101
434,0.0,0.01,0.0024,0.0,-0.01,-0.01,-7482.584066728761
435,0.0,0.01,0.0024,0.0,0.0,-0.01,-7344.761500109055
436,0.0,0.01,0.0024,0.0,0.0,0.0,-7211.173381402384
437,0.0,0.01,0.0024,0.0,0.0,0.01,-7344.817034840465
438,0.0,0.01,0.0024,0.0,0.01,0.0,-7350.80453286989
439,0.0,0.01,0.0024,0.0,0.01,0.01,-7482.659323597955
440,0.0,0.01,0.0024,0.0,0.01,-0.01,-7482.612958401604
441,0.0,0.01,0.0024,0.01,0.0,-0.01,-7331.682581310026
442,0.0,0.01,0.0024,0.01,0.0,0.0,-7197.729391761489
443,0.0,0.01,0.0024,0.01,0.0,0.01,-7331.942541858169
444,0.0,0.01,0.0024,0.01,0.01,0.0,-7339.116907473315
445,0.0,0.01,0.0024,0.01,0.01,0.01,-7476.127399018404
446,0.0,0.01,0.0024,0.01,0.01,-0.01,-7469.119356820488
447,0.0,0.01,0.0024,0.01,-0.01,0.0,-7339.125817015205
448,0.0,0.01,0.0024,0.01,-0.01,0.01,-7469.349419458405
449,0.0,0.01,0.0024,0.01,-0.01,-0.01,-7476.104572380901
450,0.0,0.01,0.0024,-0.01,0.0,-0.01,-7331.6880613267285
451,0.0,0.01,0.0024,-0.01,0.0,0.0,-7197.734142770521
452,0.0,0.01,0.0024,-0.01,0.0,0.01,-7331.941343083536
453,0.0,0.01,0.0024,-0.01,0.01,0.0,-7339.152374335608
454,0.0,0.01,0.0024,-0.01,0.01,0.01,-7469.37448284485
455,0.0,0.01,0.0024,-0.01,0.01,-0.01,-7475.907780542223
456,0.0,0.01,0.0024,-0.01,-0.01,0.0,-7339.094633642256
457,0.0,0.01,0.0024,-0.01,-0.01,0.01,-7476.11304590136
458,0.0,0.01,0.0024,-0.01,-0.01,-0.01,-7469.093256775057
459,0.0,0.01,-0.0024,0.0,-0.01,0.0,-7343.955755915689
460,0.0,0.01,-0.0024,0.0,-0.01,0.01,-7482.595311984017
461,0.0,0.01,-0.0024,0.0,-0.01,-0.01,-7482.379404559504
462,0.0,0.01,-0.0024,0.0,0.0,-0.01,-7352.3981240078765
463,0.0,0.01,-0.0024,0.0,0.0,0.0,-7212.18106104272
464,0.0,0.01,-0.0024,0.0,0.0,0.01,-7352.604945118224
465,0.0,0.01,-0.0024,0.0,0.01,0.0,-7343.99586211169
466,0.0,0.01,-0.0024,0.0,0.01,0.01,-7482.624895695889
467,0.0,0.01,-0.0024,0.0,0.01,-0.01,-7482.395320705599
468,0.0,0.01,-0.0024,0.01,0.0,-0.01,-7338.837973012323
469,0.0,0.01,-0.0024,0.01,0.0,0.0,-7198.742749614025
470,0.0,0.01,-0.0024,0.01,0.0,0.01,-7339.1006304396
471,0.0,0.01,-0.0024,0.01,0.01,0.0,-7331.844585168482
472,0.0,0.01,-0.0024,0.01,0.01,0.01,-7476.084166779905
473,0.0,0.01,-0.0024,0.01,0.01,-0.01,-7469.067675317823
474,0.0,0.01,-0.0024,0.01,-0.01,0.0,-7331.8678755109295
475,0.0,0.01,-0.0024,0.01,-0.01,0.01,-7469.3030955169
476,0.0,0.01,-0.0024,0.01,-0.01,-0.01,-7475.8268510824955
477,0.0,0.01,-0.0024,-0.01,0.0,-0.01,-7338.852536412609
478,0.0,0.01,-0.0024,-0.01,0.0,0.0,-7197.514410243556
479,0.0,0.01,-0.0024,-0.01,0.0,0.01,-7339.089836206143
480,0.0,0.01,-0.0024,-0.01,0.01,0.0,-7331.884487027776
481,0.0,0.01,-0.0024,-0.01,0.01,0.01,-7469.329887331225
482,0.0,0.01,-0.0024,-0.01,0.01,-0.01,-7475.852617038169
483,0.0,0.01,-0.0024,-0.01,-0.01,0.0,-7331.835508795044
484,0.0,0.01,-0.0024,-0.01,-0.01,0.01,-7476.056844069637
485,0.0,0.01,-0.0024,-0.01,-0.01,-0.01,-7469.027747590369
486,0.005,0.0,-0.0024,0.0,-0.01,0.0,1354.8894506453287
487,0.005,0.0,-0.0024,0.0,-0.01,0.01,1056.9565381134241
488,0.005,0.0,-0.0024,0.0,-0.01,-0.01,1057.1982377222248
489,0.005,0.0,-0.0024,0.0,0.0,-0.01,1062.657247283776
490,0.005,0.0,-0.0024,0.0,0.0,0.0,1336.1302162032248
491,0.005,0.0,-0.0024,0.0,0.0,0.01,1062.4747691406249
492,0.005,0.0,-0.0024,0.0,0.01,0.0,1354.804055521569
493,0.005,0.0,-0.0024,0.0,0.01,0.01,1056.964795890025
494,0.005,0.0,-0.0024,0.0,0.01,-0.01,1057.164487852356
495,0.005,0.0,-0.0024,0.01,0.0,-0.01,868.736423692225
496,0.005,0.0,-0.0024,0.01,0.0,0.0,1137.4361284546092
497,0.005,0.0,-0.0024,0.01,0.0,0.01,868.554222907536
498,0.005,0.0,-0.0024,0.01,0.01,0.0,1140.8985642960997
499,0.005,0.0,-0.0024,0.01,0.01,0.01,815.940315079561
500,0.005,0.0,-0.0024,0.01,0.01,-0.01,923.5988404113609
501,0.005,0.0,-0.0024,0.01,-0.01,0.0,1140.946798633216
502,0.005,0.0,-0.0024,0.01,-0.01,0.01,923.442820792804
503,0.005,0.0,-0.0024,0.01,-0.01,-0.01,816.1738765250491
504,0.005,0.0,-0.0024,-0.01,0.0,-0.01,868.8218424146561
505,0.005,0.0,-0.0024,-0.01,0.0,0.0,1137.475115925625
506,0.005,0.0,-0.0024,-0.01,0.0,0.01,868.6063877926409
507,0.005,0.0,-0.0024,-0.01,0.01,0.0,1140.983819516304
508,0.005,0.0,-0.0024,-0.01,0.01,0.01,923.476369672516
509,0.005,0.0,-0.0024,-0.01,0.01,-0.01,816.253128180736
510,0.005,0.0,-0.0024,-0.01,-0.01,0.0,1140.9501088702089
511,0.005,0.0,-0.0024,-0.01,-0.01,0.01,816.0004733812841
512,0.005,0.0,-0.0024,-0.01,-0.01,-0.01,923.6756698730891
513,0.005,0.0,0.0,-0.01,0.0,-0.01,3248.717970120676
514,0.005,0.0,0.0,-0.01,0.0,0.0,3620.371016691361
515,0.005,0.0,0.0,-0.01,0.0,0.01,3248.2995077610253
516,0.005,0.0,0.0,-0.01,0.01,0.0,3249.864291471561
517,0.005,0.0,0.0,-0.01,0.01,0.01,3554.310335733369
518,0.005,0.0,0.0,-0.01,0.01,-0.01,2732.6945485827614
519,0.005,0.0,0.0,-0.01,-0.01,0.0,3249.252172892944
520,0.005,0.0,0.0,-0.01,-0.01,0.01,2733.151870998025
521,0.005,0.0,0.0,-0.01,-0.01,-0.01,3554.706329764164
522,0.005,0.0,0.0,0.0,-0.01,0.0,3621.4251430452837
523,0.005,0.0,0.0,0.0,-0.01,0.01,3249.151165758276
524,0.005,0.0,0.0,0.0,-0.01,-0.01,3248.6909533495214
525,0.005,0.0,0.0,0.0,0.0,-0.01,3619.7071366560044
526,0.005,0.0,0.0,0.0,0.0,0.0,4478.951743350841
527,0.005,0.0,0.0,0.0,0.0,0.01,3618.332158825476
528,0.005,0.0,0.0,0.0,0.01,0.0,3621.363881817361
529,0.005,0.0,0.0,0.0,0.01,0.01,3249.1901547822245
530,0.005,0.0,0.0,0.0,0.01,-0.01,3249.6480083078563
531,0.005,0.0,0.0,0.01,0.0,-0.01,3248.7024668121003
532,0.005,0.0,0.0,0.01,0.0,0.0,3619.0481301756245
533,0.005,0.0,0.0,0.01,0.0,0.01,3248.360149505769
534,0.005,0.0,0.0,0.01,0.01,0.0,3248.8415419321
535,0.005,0.0,0.0,0.01,0.01,0.01,2728.528133149225
536,0.005,0.0,0.0,0.01,0.01,-0.01,3557.0226390084
537,0.005,0.0,0.0,0.01,-0.01,0.0,3249.715731413284
538,0.005,0.0,0.0,0.01,-0.01,0.01,3556.9898366550246
539,0.005,0.0,0.0,0.01,-0.01,-0.01,2728.9795694124955
540,0.005,0.0,0.0024,0.0,-0.01,0.0,1057.931178429316
541,0.005,0.0,0.0024,0.0,-0.01,0.01,1056.3289114737959
542,0.005,0.0,0.0024,0.0,-0.01,-0.01,1056.3120759120247
543,0.005,0.0,0.0024,0.0,0.0,-0.01,1351.8654546047287
544,0.005,0.0,0.0024,0.0,0.0,0.0,1335.4716102510251
545,0.005,0.0,0.0024,0.0,0.0,0.01,1351.8380995572008
546,0.005,0.0,0.0024,0.0,0.01,0.0,1058.0597245089
547,0.005,0.0,0.0024,0.0,0.01,0.01,1056.432917918596
548,0.005,0.0,0.0024,0.0,0.01,-0.01,1056.495649280841
549,0.005,0.0,0.0024,0.01,0.0,-0.01,1140.184761290884
550,0.005,0.0,0.0024,0.01,0.0,0.0,1140.7973025274812
551,0.005,0.0,0.0024,0.01,0.0,0.01,1140.1425534040088
552,0.005,0.0,0.0024,0.01,0.01,0.0,867.9698475235841
553,0.005,0.0,0.0024,0.01,0.01,0.01,815.4538741594089
554,0.005,0.0,0.0024,0.01,0.01,-0.01,922.895914156804
555,0.005,0.0,0.0024,0.01,-0.01,0.0,867.904798130176
556,0.005,0.0,0.0024,0.01,-0.01,0.01,922.7773175625
557,0.005,0.0,0.0024,0.01,-0.01,-0.01,815.339710655716
558,0.005,0.0,0.0024,-0.01,0.0,-0.01,1140.2693820156248
559,0.005,0.0,0.0024,-0.01,0.0,0.0,1140.8565458586238
560,0.005,0.0,0.0024,-0.01,0.0,0.01,1140.2793773285289
561,0.005,0.0,0.0024,-0.01,0.01,0.0,868.095828733156
562,0.005,0.0,0.0024,-0.01,0.01,0.01,922.980977882404
563,0.005,0.0,0.0024,-0.01,0.01,-0.01,815.6408134494759
564,0.005,0.0,0.0024,-0.01,-0.01,0.0,867.977919946225
565,0.005,0.0,0.0024,-0.01,-0.01,0.01,815.427317153344
566,0.005,0.0,0.0024,-0.01,-0.01,-0.01,922.855753288681
567,0.005,0.01,0.0,-0.01,0.0,-0.01,-11209.43452489669
568,0.005,0.01,0.0,-0.01,0.0,0.0,-11064.537012738609
569,0.005,0.01,0.0,-0.01,0.0,0.01,-11209.511601750362
570,0.005,0.01,0.0,-0.01,0.01,0.0,-11209.518801250226
571,0.005,0.01,0.0,-0.01,0.01,0.01,-11343.750208603848
572,0.005,0.01,0.0,-0.01,0.01,-0.01,-11356.0800433081
573,0.005,0.01,0.0,-0.01,-0.01,0.0,-11209.472639791209
574,0.005,0.01,0.0,-0.01,-0.01,0.01,-11356.08792911281
575,0.005,0.01,0.0,-0.01,-0.01,-0.01,-11343.665429156026
576,0.005,0.01,0.0,0.0,-0.01,0.0,-11213.26539578785
577,0.005,0.01,0.0,0.0,-0.01,0.01,-11359.788165442249
578,0.005,0.01,0.0,0.0,-0.01,-0.01,-11359.769620128402
579,0.005,0.01,0.0,0.0,0.0,-0.01,-11215.2823189729
580,0.005,0.01,0.0,0.0,0.0,0.0,-11077.361262913935
581,0.005,0.01,0.0,0.0,0.0,0.01,-11215.367464527424
582,0.005,0.01,0.0,0.0,0.01,0.0,-11213.300975765625
583,0.005,0.01,0.0,0.0,0.01,0.01,-11359.817369013135
584,0.005,0.01,0.0,0.0,0.01,-0.01,-11359.784754808681
585,0.005,0.01,0.0,0.01,0.0,-0.01,-11209.445324110224
586,0.005,0.01,0.0,0.01,0.0,0.0,-11064.637783170723
587,0.005,0.01,0.0,0.01,0.0,0.01,-11209.505461002302
588,0.005,0.01,0.0,0.01,0.01,0.0,-11209.499743755627
589,0.005,0.01,0.0,0.01,0.01,0.01,-11356.11904609865
590,0.005,0.01,0.0,0.01,0.01,-0.01,-11343.693333914176
591,0.005,0.01,0.0,0.01,-0.01,0.0,-11209.484921271025
592,0.005,0.01,0.0,0.01,-0.01,0.01,-11343.731037344209
593,0.005,0.01,0.0,0.01,-0.01,-0.01,-11356.073010025128
594,0.005,0.01,0.0024,0.0,-0.01,0.0,-11260.288171395025
595,0.005,0.01,0.0024,0.0,-0.01,0.01,-11404.380687777026
596,0.005,0.01,0.0024,0.0,-0.01,-0.01,-11404.309564885443
597,0.005,0.01,0.0024,0.0,0.0,-0.01,-11255.90691751188
598,0.005,0.01,0.0024,0.0,0.0,0.0,-11121.520954138885
599,0.005,0.01,0.0024,0.0,0.0,0.01,-11255.96717890445
600,0.005,0.01,0.0024,0.0,0.01,0.0,-11260.315761183227
601,0.005,0.01,0.0024,0.0,0.01,0.01,-11404.406531285056
602,0.005,0.01,0.0024,0.0,0.01,-0.01,-11404.34566025916
603,0.005,0.01,0.0024,0.01,0.0,-0.01,-11249.970051647377
604,0.005,0.01,0.0024,0.01,0.0,0.0,-11108.07630362988
605,0.005,0.01,0.0024,0.01,0.0,0.01,-11250.01141737704
606,0.005,0.01,0.0024,0.01,0.01,0.0,-11255.868087192977
607,0.005,0.01,0.0024,0.01,0.01,0.01,-11400.245890100356
608,0.005,0.01,0.0024,0.01,0.01,-0.01,-11387.94417220472
609,0.005,0.01,0.0024,0.01,-0.01,0.0,-11255.879545312899
610,0.005,0.01,0.0024,0.01,-0.01,0.01,-11387.983656534016
611,0.005,0.01,0.0024,0.01,-0.01,-0.01,-11400.196347976806
612,0.005,0.01,0.0024,-0.01,0.0,-0.01,-11249.96389982741
613,0.005,0.01,0.0024,-0.01,0.0,0.0,-11108.078200737424
614,0.005,0.01,0.0024,-0.01,0.0,0.01,-11250.015872152464
615,0.005,0.01,0.0024,-0.01,0.01,0.0,-11255.90988814013
616,0.005,0.01,0.0024,-0.01,0.01,0.01,-11388.015884334609
617,0.005,0.01,0.0024,-0.01,0.01,-0.01,-11400.218770045249
618,0.005,0.01,0.0024,-0.01,-0.01,0.0,-11255.840078479934
619,0.005,0.01,0.0024,-0.01,-0.01,0.01,-11400.215566891266
620,0.005,0.01,0.0024,-0.01,-0.01,-0.01,-11387.910663935714
621,0.005,0.01,-0.0024,0.0,-0.01,0.0,-11254.931087347599
622,0.005,0.01,-0.0024,0.0,-0.01,0.01,-11404.3454466769
623,0.005,0.01,-0.0024,0.0,-0.01,-0.01,-11404.257023792657
624,0.005,0.01,-0.0024,0.0,0.0,-0.01,-11262.150133465284
625,0.005,0.01,-0.0024,0.0,0.0,0.0,-11122.47368773332
626,0.005,0.01,-0.0024,0.0,0.0,0.01,-11262.238852700415
627,0.005,0.01,-0.0024,0.0,0.01,0.0,-11254.959094929665
628,0.005,0.01,-0.0024,0.0,0.01,0.01,-11404.37812478609
629,0.005,0.01,-0.0024,0.0,0.01,-0.01,-11404.282226415557
630,0.005,0.01,-0.0024,0.01,0.0,-0.01,-11255.759659717225
631,0.005,0.01,-0.0024,0.01,0.0,0.0,-11108.991782236804
632,0.005,0.01,-0.0024,0.01,0.0,0.01,-11255.849839088101
633,0.005,0.01,-0.0024,0.01,0.01,0.0,-11249.939504695823
634,0.005,0.01,-0.0024,0.01,0.01,0.01,-11400.210868932902
635,0.005,0.01,-0.0024,0.01,0.01,-0.01,-11387.864563467843
636,0.005,0.01,-0.0024,0.01,-0.01,0.0,-11249.940777484644
637,0.005,0.01,-0.0024,0.01,-0.01,0.01,-11387.945452776488
638,0.005,0.01,-0.0024,0.01,-0.01,-0.01,-11400.119899566336
639,0.005,0.01,-0.0024,-0.01,0.0,-0.01,-11255.75838659928
640,0.005,0.01,-0.0024,-0.01,0.0,0.0,-11107.888490785024
641,0.005,0.01,-0.0024,-0.01,0.0,0.01,-11255.843897847844
642,0.005,0.01,-0.0024,-0.01,0.01,0.0,-11249.971324437924
643,0.005,0.01,-0.0024,-0.01,0.01,0.01,-11387.986431111083
644,0.005,0.01,-0.0024,-0.01,0.01,-0.01,-11400.137837159184
645,0.005,0.01,-0.0024,-0.01,-0.01,0.0,-11249.917443034385
646,0.005,0.01,-0.0024,-0.01,-0.01,0.01,-11400.18460309261
647,0.005,0.01,-0.0024,-0.01,-0.01,-0.01,-11387.838311854224
648,0.005,-0.01,0.0,-0.01,0.0,-0.01,-4576.5614664829445
649,0.005,-0.01,0.0,-0.01,0.0,0.0,-4511.664485655625
650,0.005,-0.01,0.0,-0.01,0.0,0.01,-4576.6185635041
651,0.005,-0.01,0.0,-0.01,0.01,0.0,-4576.650494694916
652,0.005,-0.01,0.0,-0.01,0.01,0.01,-4580.758505052601
653,0.005,-0.01,0.0,-0.01,0.01,-0.01,-4684.5180308445215
654,0.005,-0.01,0.0,-0.01,-0.01,0.0,-4576.745206509316
655,0.005,-0.01,0.0,-0.01,-0.01,0.01,-4684.654508255296
656,0.005,-0.01,0.0,-0.01,-0.01,-0.01,-4580.955865852082
657,0.005,-0.01,0.0,0.0,-0.01,0.0,-3860.6332103920363
658,0.005,-0.01,0.0,0.0,-0.01,0.01,-3904.5399371971234
659,0.005,-0.01,0.0,0.0,-0.01,-0.01,-3905.5177843161637
660,0.005,-0.01,0.0,0.0,0.0,-0.01,-3854.6792188399695
661,0.005,-0.01,0.0,0.0,0.0,0.0,-3725.955702928449
662,0.005,-0.01,0.0,0.0,0.0,0.01,-3854.7160980496
663,0.005,-0.01,0.0,0.0,0.01,0.0,-3860.4960197521004
664,0.005,-0.01,0.0,0.0,0.01,0.01,-3905.316055830784
665,0.005,-0.01,0.0,0.0,0.01,-0.01,-3904.431086789809
666,0.005,-0.01,0.0,0.01,0.0,-0.01,-4576.685402649617
667,0.005,-0.01,0.0,0.01,0.0,0.0,-4512.95341503336
668,0.005,-0.01,0.0,0.01,0.0,0.01,-4576.702856676889
669,0.005,-0.01,0.0,0.01,0.01,0.0,-4576.764284293369
670,0.005,-0.01,0.0,0.01,0.01,0.01,-4685.349656748996
671,0.005,-0.01,0.0,0.01,0.01,-0.01,-4582.18912871316
672,0.005,-0.01,0.0,0.01,-0.01,0.0,-4576.790803832289
673,0.005,-0.01,0.0,0.01,-0.01,0.01,-4582.0798746878445
674,0.005,-0.01,0.0,0.01,-0.01,-0.01,-4685.57787054096
675,0.005,-0.01,0.0024,0.0,-0.01,0.0,-6977.39454864
676,0.005,-0.01,0.0024,0.0,-0.01,0.01,-6969.785798769049
677,0.005,-0.01,0.0024,0.0,-0.01,-0.01,-6969.7837951233605
678,0.005,-0.01,0.0024,0.0,0.0,-0.01,-6829.871234011224
679,0.005,-0.01,0.0024,0.0,0.0,0.0,-6845.4952300500645
680,0.005,-0.01,0.0024,0.0,0.0,0.01,-6829.898175667204
681,0.005,-0.01,0.0024,0.0,0.01,0.0,-6977.256723500624
682,0.005,-0.01,0.0024,0.0,0.01,0.01,-6969.69897438673
683,0.005,-0.01,0.0024,0.0,0.01,-0.01,-6969.666415382783
684,0.005,-0.01,0.0024,0.01,0.0,-0.01,-7023.68549081976
685,0.005,-0.01,0.0024,0.01,0.0,0.0,-7027.011530961983
686,0.005,-0.01,0.0024,0.01,0.0,0.01,-7023.711806377743
687,0.005,-0.01,0.0024,0.01,0.01,0.0,-7167.944637601225
688,0.005,-0.01,0.0024,0.01,0.01,0.01,-7167.746187226849
689,0.005,-0.01,0.0024,0.01,0.01,-0.01,-7145.413207058116
690,0.005,-0.01,0.0024,0.01,-0.01,0.0,-7168.0589340721
691,0.005,-0.01,0.0024,0.01,-0.01,0.01,-7145.555219080996
692,0.005,-0.01,0.0024,0.01,-0.01,-0.01,-7167.622411123343
693,0.005,-0.01,0.0024,-0.01,0.0,-0.01,-7023.667053197041
694,0.005,-0.01,0.0024,-0.01,0.0,0.0,-7026.999124531203
695,0.005,-0.01,0.0024,-0.01,0.0,0.01,-7023.667891270276
696,0.005,-0.01,0.0024,-0.01,0.01,0.0,-7167.923641015281
697,0.005,-0.01,0.0024,-0.01,0.01,0.01,-7145.391398193889
698,0.005,-0.01,0.0024,-0.01,0.01,-0.01,-7167.695220466565
699,0.005,-0.01,0.0024,-0.01,-0.01,0.0,-7168.0389532899835
700,0.005,-0.01,0.0024,-0.01,-0.01,0.01,-7167.818997198728
701,0.005,-0.01,0.0024,-0.01,-0.01,-0.01,-7145.519546880626
702,0.005,-0.01,-0.0024,0.0,-0.01,0.0,-6826.081419730609
703,0.005,-0.01,-0.0024,0.0,-0.01,0.01,-6968.522390360977
704,0.005,-0.01,-0.0024,0.0,-0.01,-0.01,-6968.475309031237
705,0.005,-0.01,-0.0024,0.0,0.0,-0.01,-6971.300136353343
706,0.005,-0.01,-0.0024,0.0,0.0,0.0,-6845.800369379904
707,0.005,-0.01,-0.0024,0.0,0.0,0.01,-6971.326186603023
708,0.005,-0.01,-0.0024,0.0,0.01,0.0,-6826.111493481224
709,0.005,-0.01,-0.0024,0.0,0.01,0.01,-6968.547934553241
710,0.005,-0.01,-0.0024,0.0,0.01,-0.01,-6968.497013170577
711,0.005,-0.01,-0.0024,0.01,0.0,-0.01,-7166.822210011397
712,0.005,-0.01,-0.0024,0.01,0.0,0.0,-7030.574641584484
713,0.005,-0.01,-0.0024,0.01,0.0,0.01,-7166.862168211683
714,0.005,-0.01,-0.0024,0.01,0.01,0.0,-7022.492291297345
715,0.005,-0.01,-0.0024,0.01,0.01,0.01,-7166.690822816101
716,0.005,-0.01,-0.0024,0.01,0.01,-0.01,-7144.278514059555
717,0.005,-0.01,-0.0024,0.01,-0.01,0.0,-7022.4634640196
718,0.005,-0.01,-0.0024,0.01,-0.01,0.01,-7144.294573597041
719,0.005,-0.01,-0.0024,0.01,-0.01,-0.01,-7166.621912745408
720,0.005,-0.01,-0.0024,-0.01,0.0,-0.01,-7166.68912969
721,0.005,-0.01,-0.0024,-0.01,0.0,0.0,-7030.53187890329
722,0.005,-0.01,-0.0024,-0.01,0.0,0.01,-7166.815268132024
723,0.005,-0.01,-0.0024,-0.01,0.01,0.0,-7022.344971121488
724,0.005,-0.01,-0.0024,-0.01,0.01,0.01,-7144.1980475961645
725,0.005,-0.01,-0.0024,-0.01,0.01,-0.01,-7166.562992358026
726,0.005,-0.01,-0.0024,-0.01,-0.01,0.0,-7022.370613771397
727,0.005,-0.01,-0.0024,-0.01,-0.01,0.01,-7166.570611360001
728,0.005,-0.01,-0.0024,-0.01,-0.01,-0.01,-7144.136007586082
